䐲	1	17458	Lo	OTHER
䒁	1	17537	Lo	OTHER
𠐢	1	132130	Lo	OTHER
𣤊	1	145674	Lo	OTHER
𣯥	1	146405	Lo	OTHER
𣯮	1	146414	Lo	OTHER
𤗨	1	148968	Lo	OTHER
𤛊	1	149194	Lo	OTHER
𤬥	1	150309	Lo	OTHER
𥱵	1	154741	Lo	OTHER
𦒆	1	156806	Lo	OTHER
𦒣	1	156835	Lo	OTHER
𦗗	1	157143	Lo	OTHER
𦸚	1	159258	Lo	OTHER
𦾬	1	159660	Lo	OTHER
𧐔	1	160788	Lo	OTHER
𨄌	1	164108	Lo	OTHER
𨻸	1	167672	Lo	OTHER
𨻿	1	167679	Lo	OTHER
𩀦	1	167974	Lo	OTHER
𪄶	1	172342	Lo	OTHER
嵆	1	23878	Lo	OTHER
㛷	1	14071	Lo	OTHER
䅩	1	16745	Lo	OTHER
䅓	1	16723	Lo	OTHER
𥡳	1	153715	Lo	OTHER
𥢑	1	153745	Lo	OTHER
𥢔	1	153748	Lo	OTHER
灂	1	28738	Lo	OTHER
爝	1	29213	Lo	OTHER
皭	1	30381	Lo	OTHER
穱	1	31345	Lo	OTHER
釂	1	37314	Lo	OTHER
㩱	1	14961	Lo	OTHER
㬭	1	15149	Lo	OTHER
䂃	1	16515	Lo	OTHER
𠘣	1	132643	Lo	OTHER
𢥚	1	141658	Lo	OTHER
𥣓	1	153811	Lo	OTHER
𥴺	1	154938	Lo	OTHER
𧛏	1	161487	Lo	OTHER
𩉋	1	168523	Lo	OTHER
𩝐	1	169808	Lo	OTHER
㢓	1	14483	Lo	OTHER
䀍	1	16397	Lo	OTHER
𡈠	1	135712	Lo	OTHER
𡔕	1	136469	Lo	OTHER
𢕔	1	140628	Lo	OTHER
𢷢	1	142818	Lo	OTHER
𥎟	1	152479	Lo	OTHER
𥕞	1	152926	Lo	OTHER
𥪮	1	154286	Lo	OTHER
𥫖	1	154326	Lo	OTHER
𥸡	1	155169	Lo	OTHER
𧆐	1	160144	Lo	OTHER
𧗜	1	161244	Lo	OTHER
𧫱	1	162545	Lo	OTHER
𧹉	1	163401	Lo	OTHER
𧽣	1	163683	Lo	OTHER
𨙏	1	165455	Lo	OTHER
𩅈	1	168264	Lo	OTHER
𩌬	1	168748	Lo	OTHER
𪅂	1	172354	Lo	OTHER
䂌	1	16524	Lo	OTHER
䃥	1	16613	Lo	OTHER
䆹	1	16825	Lo	OTHER
䚒	1	18066	Lo	OTHER
䝑	1	18257	Lo	OTHER
䡴	1	18548	Lo	OTHER
䭚	1	19290	Lo	OTHER
䮵	1	19381	Lo	OTHER
䴀	1	19712	Lo	OTHER
𠟍	1	133069	Lo	OTHER
𡦜	1	137628	Lo	OTHER
𡰕	1	138261	Lo	OTHER
𢖜	1	140700	Lo	OTHER
𢣛	1	141531	Lo	OTHER
𢤤	1	141604	Lo	OTHER
𢨒	1	141842	Lo	OTHER
𣦟	1	145823	Lo	OTHER
𥫂	1	154306	Lo	OTHER
𥫎	1	154318	Lo	OTHER
𥳘	1	154840	Lo	OTHER
𥷈	1	155080	Lo	OTHER
𦌜	1	156444	Lo	OTHER
𦏆	1	156614	Lo	OTHER
𦒍	1	156813	Lo	OTHER
𦔛	1	156955	Lo	OTHER
𧑆	1	160838	Lo	OTHER
𧝎	1	161614	Lo	OTHER
𧬤	1	162596	Lo	OTHER
𧽿	1	163711	Lo	OTHER
𨝯	1	165743	Lo	OTHER
𩍅	1	168773	Lo	OTHER
𩕉	1	169289	Lo	OTHER
𩦍	1	170381	Lo	OTHER
𩪘	1	170648	Lo	OTHER
𫝿	1	178047	Lo	OTHER
謱	1	35633	Lo	OTHER
𠞭	1	133037	Lo	OTHER
𧃒	1	159954	Lo	OTHER
𧔅	1	161029	Lo	OTHER
祦	1	31078	Lo	OTHER
脵	1	33077	Lo	OTHER
㵄	1	15684	Lo	OTHER
𢫸	1	142072	Lo	OTHER
𣑀	1	144448	Lo	OTHER
𦨼	1	158268	Lo	OTHER
𩶭	1	171437	Lo	OTHER
𪃇	1	172231	Lo	OTHER
𫚾	1	177854	Lo	OTHER
𡒍	1	136333	Lo	OTHER
𢷗	1	142807	Lo	OTHER
𣀒	1	143378	Lo	OTHER
𣽍	1	147277	Lo	OTHER
𤄓	1	147731	Lo	OTHER
𥣙	1	153817	Lo	OTHER
𥵫	1	154987	Lo	OTHER
𦆜	1	156060	Lo	OTHER
𧑸	1	160888	Lo	OTHER
𧓏	1	160975	Lo	OTHER
𧕠	1	161120	Lo	OTHER
𧭍	1	162637	Lo	OTHER
𨖼	1	165308	Lo	OTHER
𨞮	1	165806	Lo	OTHER
𨴖	1	167190	Lo	OTHER
𩂢	1	168098	Lo	OTHER
𩅉	1	168265	Lo	OTHER
𩍧	1	168807	Lo	OTHER
𩼦	1	171814	Lo	OTHER
𪢊	1	174218	Lo	OTHER
傇	1	20615	Lo	OTHER
媶	1	23222	Lo	OTHER
挕	1	25365	Lo	OTHER
栮	1	26670	Lo	OTHER
滠	1	28384	Lo	OTHER
穁	1	31297	Lo	OTHER
縙	1	32281	Lo	OTHER
葞	1	33886	Lo	OTHER
㛅	1	14021	Lo	OTHER
㣬	1	14572	Lo	OTHER
㥝	1	14685	Lo	OTHER
㸎	1	15886	Lo	OTHER
䁒	1	16466	Lo	OTHER
䇯	1	16879	Lo	OTHER
䉗	1	16983	Lo	OTHER
䋙	1	17113	Lo	OTHER
䎹	1	17337	Lo	OTHER
䏪	1	17386	Lo	OTHER
䐕	1	17429	Lo	OTHER
䐛	1	17435	Lo	OTHER
䔱	1	17713	Lo	OTHER
䝕	1	18261	Lo	OTHER
䠜	1	18460	Lo	OTHER
䣵	1	18677	Lo	OTHER
䤊	1	18698	Lo	OTHER
䩰	1	19056	Lo	OTHER
䩸	1	19064	Lo	OTHER
䯀	1	19392	Lo	OTHER
𠶻	1	134587	Lo	OTHER
𠻎	1	134862	Lo	OTHER
𠻕	1	134869	Lo	OTHER
𠻠	1	134880	Lo	OTHER
𠿠	1	135136	Lo	OTHER
𡂩	1	135337	Lo	OTHER
𡃃	1	135363	Lo	OTHER
𡍲	1	136050	Lo	OTHER
𡎎	1	136078	Lo	OTHER
𡓳	1	136435	Lo	OTHER
𡠸	1	137272	Lo	OTHER
𡤙	1	137497	Lo	OTHER
𡦍	1	137613	Lo	OTHER
𡱡	1	138337	Lo	OTHER
𢕃	1	140611	Lo	OTHER
𢜱	1	141105	Lo	OTHER
𢝉	1	141129	Lo	OTHER
𢡐	1	141392	Lo	OTHER
𣀳	1	143411	Lo	OTHER
𣌍	1	144141	Lo	OTHER
𣠞	1	145438	Lo	OTHER
𣧹	1	145913	Lo	OTHER
𣩚	1	146010	Lo	OTHER
𤛄	1	149188	Lo	OTHER
𥍉	1	152393	Lo	OTHER
𥎂	1	152450	Lo	OTHER
𥕁	1	152897	Lo	OTHER
𥠋	1	153611	Lo	OTHER
𥷨	1	155112	Lo	OTHER
𥹢	1	155234	Lo	OTHER
𥻯	1	155375	Lo	OTHER
𥽳	1	155507	Lo	OTHER
𦔯	1	156975	Lo	OTHER
𦔰	1	156976	Lo	OTHER
𦕉	1	157001	Lo	OTHER
𦕓	1	157011	Lo	OTHER
𦕕	1	157013	Lo	OTHER
𦕴	1	157044	Lo	OTHER
𦖜	1	157084	Lo	OTHER
𦖝	1	157085	Lo	OTHER
𦖥	1	157093	Lo	OTHER
𦖨	1	157096	Lo	OTHER
𦖽	1	157117	Lo	OTHER
𦗕	1	157141	Lo	OTHER
𦗙	1	157145	Lo	OTHER
𦗤	1	157156	Lo	OTHER
𦗥	1	157157	Lo	OTHER
𦗦	1	157158	Lo	OTHER
𦗶	1	157174	Lo	OTHER
𦗷	1	157175	Lo	OTHER
𦗼	1	157180	Lo	OTHER
𦗾	1	157182	Lo	OTHER
𦗿	1	157183	Lo	OTHER
𦘃	1	157187	Lo	OTHER
𦘉	1	157193	Lo	OTHER
𧊗	1	160407	Lo	OTHER
𧎣	1	160675	Lo	OTHER
𧙫	1	161387	Lo	OTHER
𧤏	1	162063	Lo	OTHER
𧪇	1	162439	Lo	OTHER
𨉴	1	164468	Lo	OTHER
𨊞	1	164510	Lo	OTHER
𨍷	1	164727	Lo	OTHER
𨨹	1	166457	Lo	OTHER
𨺿	1	167615	Lo	OTHER
𨻕	1	167637	Lo	OTHER
𩊐	1	168592	Lo	OTHER
𩮙	1	170905	Lo	OTHER
𩯻	1	171003	Lo	OTHER
𩲽	1	171197	Lo	OTHER
𪓯	1	173295	Lo	OTHER
𪔪	1	173354	Lo	OTHER
𫃇	1	176327	Lo	OTHER
𫉠	1	176736	Lo	OTHER
𫉻	1	176763	Lo	OTHER
𩂻	1	168123	Lo	OTHER
䟢	1	18402	Lo	OTHER
𠰚	1	134170	Lo	OTHER
𠵸	1	134520	Lo	OTHER
𣆋	1	143755	Lo	OTHER
𤵜	1	150876	Lo	OTHER
𥮜	1	154524	Lo	OTHER
𥿜	1	155612	Lo	OTHER
𦕗	1	157015	Lo	OTHER
𦙳	1	157299	Lo	OTHER
𦬼	1	158524	Lo	OTHER
𧧂	1	162242	Lo	OTHER
𧵉	1	163145	Lo	OTHER
𩚸	1	169656	Lo	OTHER
𩜖	1	169750	Lo	OTHER
𩬘	1	170776	Lo	OTHER
𠧏	1	133583	Lo	OTHER
僶	1	20726	Lo	OTHER
憴	1	25012	Lo	OTHER
澠	1	28576	Lo	OTHER
䵷	1	19831	Lo	OTHER
𣤶	1	145718	Lo	OTHER
𥀨	1	151592	Lo	OTHER
𥀩	1	151593	Lo	OTHER
𨭘	1	166744	Lo	OTHER
𪔁	1	173313	Lo	OTHER
龞	1	40862	Lo	OTHER
䶯	1	19887	Lo	OTHER
䶰	1	19888	Lo	OTHER
䶱	1	19889	Lo	OTHER
𪚬	1	173740	Lo	OTHER
𪚭	1	173741	Lo	OTHER
𪚮	1	173742	Lo	OTHER
𪚯	1	173743	Lo	OTHER
𪚱	1	173745	Lo	OTHER
𪚳	1	173747	Lo	OTHER
𪚵	1	173749	Lo	OTHER
𪚶	1	173750	Lo	OTHER
𪚸	1	173752	Lo	OTHER
𪚻	1	173755	Lo	OTHER
𪚼	1	173756	Lo	OTHER
𪚽	1	173757	Lo	OTHER
𪛀	1	173760	Lo	OTHER
𪛂	1	173762	Lo	OTHER
𪛈	1	173768	Lo	OTHER
𢥱	1	141681	Lo	OTHER
𤓗	1	148695	Lo	OTHER
𧅝	1	160093	Lo	OTHER
𧖤	1	161188	Lo	OTHER
𧟔	1	161748	Lo	OTHER
𨤇	1	166151	Lo	OTHER
𨤈	1	166152	Lo	OTHER
䭝	1	19293	Lo	OTHER
䯤	1	19428	Lo	OTHER
䵳	1	19827	Lo	OTHER
䶐	1	19856	Lo	OTHER
𠑱	1	132209	Lo	OTHER
𡑭	1	136301	Lo	OTHER
𡼾	1	139070	Lo	OTHER
𢶒	1	142738	Lo	OTHER
𣋘	1	144088	Lo	OTHER
𥢶	1	153782	Lo	OTHER
𦔦	1	156966	Lo	OTHER
𧴚	1	163098	Lo	OTHER
𨗥	1	165349	Lo	OTHER
𨞡	1	165793	Lo	OTHER
𨭗	1	166743	Lo	OTHER
𩆁	1	168321	Lo	OTHER
䲋	1	19595	Lo	OTHER
𠟆	1	133062	Lo	OTHER
𦅦	1	156006	Lo	OTHER
𦏋	1	156619	Lo	OTHER
𨅕	1	164181	Lo	OTHER
𩁀	1	168000	Lo	OTHER
𩞲	1	169906	Lo	OTHER
𪍲	1	172914	Lo	OTHER
𪖽	1	173501	Lo	OTHER
㦔	1	14740	Lo	OTHER
㩎	1	14926	Lo	OTHER
𡽣	1	139107	Lo	OTHER
𢅠	1	139616	Lo	OTHER
𣚕	1	145045	Lo	OTHER
𣝓	1	145235	Lo	OTHER
𤳪	1	150762	Lo	OTHER
𥀬	1	151596	Lo	OTHER
𥌅	1	152325	Lo	OTHER
𥣘	1	153816	Lo	OTHER
𧗖	1	161238	Lo	OTHER
𧞣	1	161699	Lo	OTHER
𨽀	1	167744	Lo	OTHER
𩉂	1	168514	Lo	OTHER
𩉇	1	168519	Lo	OTHER
𩼴	1	171828	Lo	OTHER
𪒞	1	173214	Lo	OTHER
㡟	1	14431	Lo	OTHER
㯾	1	15358	Lo	OTHER
㷮	1	15854	Lo	OTHER
䄚	1	16666	Lo	OTHER
䏆	1	17350	Lo	OTHER
䐬	1	17452	Lo	OTHER
𡮦	1	138150	Lo	OTHER
𢲵	1	142517	Lo	OTHER
𣉿	1	143999	Lo	OTHER
𣍖	1	144214	Lo	OTHER
𣩒	1	146002	Lo	OTHER
𤡐	1	149584	Lo	OTHER
𥀛	1	151579	Lo	OTHER
𥲍	1	154765	Lo	OTHER
𦋿	1	156415	Lo	OTHER
𧕐	1	161104	Lo	OTHER
𩞄	1	169860	Lo	OTHER
䅲	1	16754	Lo	OTHER
𡺸	1	138936	Lo	OTHER
𣯆	1	146374	Lo	OTHER
𣹡	1	147041	Lo	OTHER
𥉙	1	152153	Lo	OTHER
𦔌	1	156940	Lo	OTHER
𦞯	1	157615	Lo	OTHER
𧡺	1	161914	Lo	OTHER
𧪡	1	162465	Lo	OTHER
𨢍	1	166029	Lo	OTHER
𨪌	1	166540	Lo	OTHER
𩥂	1	170306	Lo	OTHER
𡘍	1	136717	Lo	OTHER
𡱌	1	138316	Lo	OTHER
𡷆	1	138694	Lo	OTHER
𪻘	1	175832	Lo	OTHER
𠋧	1	131815	Lo	OTHER
𥅨	1	151912	Lo	OTHER
𥥣	1	153955	Lo	OTHER
𠷐	1	134608	Lo	OTHER
𡺟	1	138911	Lo	OTHER
𤟿	1	149503	Lo	OTHER
𥹚	1	155226	Lo	OTHER
𦍼	1	156540	Lo	OTHER
䚙	1	18073	Lo	OTHER
𣕲	1	144754	Lo	OTHER
𧱂	1	162882	Lo	OTHER
𧻚	1	163546	Lo	OTHER
𨕹	1	165241	Lo	OTHER
𣉖	1	143958	Lo	OTHER
𣘇	1	144903	Lo	OTHER
𤌓	1	148243	Lo	OTHER
𦋠	1	156384	Lo	OTHER
𩎨	1	168872	Lo	OTHER
𩒢	1	169122	Lo	OTHER
𧡢	1	161890	Lo	OTHER
𧤎	1	162062	Lo	OTHER
䱎	1	19534	Lo	OTHER
𩀈	1	167944	Lo	OTHER
𪊥	1	172709	Lo	OTHER
𩋢	1	168674	Lo	OTHER
𩏆	1	168902	Lo	OTHER
𩤡	1	170273	Lo	OTHER
䳦	1	19686	Lo	OTHER
𪃗	1	172247	Lo	OTHER
𩍻	1	168827	Lo	OTHER
𡩦	1	137830	Lo	OTHER
𡪏	1	137871	Lo	OTHER
𡩃	1	137795	Lo	OTHER
𢫮	1	142062	Lo	OTHER
𢰨	1	142376	Lo	OTHER
𣈶	1	143926	Lo	OTHER
𥔂	1	152834	Lo	OTHER
𧙸	1	161400	Lo	OTHER
𠣰	1	133360	Lo	OTHER
𠾏	1	135055	Lo	OTHER
𡄢	1	135458	Lo	OTHER
𡣈	1	137416	Lo	OTHER
𡦡	1	137633	Lo	OTHER
𡪄	1	137860	Lo	OTHER
𡺐	1	138896	Lo	OTHER
𡼞	1	139038	Lo	OTHER
𢄳	1	139571	Lo	OTHER
𢅔	1	139604	Lo	OTHER
𢉜	1	139868	Lo	OTHER
𢋂	1	139970	Lo	OTHER
𢐼	1	140348	Lo	OTHER
𢔪	1	140586	Lo	OTHER
𢝬	1	141164	Lo	OTHER
𢥃	1	141635	Lo	OTHER
𢷷	1	142839	Lo	OTHER
𢾀	1	143232	Lo	OTHER
𣃈	1	143560	Lo	OTHER
𣃑	1	143569	Lo	OTHER
𣦈	1	145800	Lo	OTHER
𣦡	1	145825	Lo	OTHER
𤏸	1	148472	Lo	OTHER
𤑨	1	148584	Lo	OTHER
𤣘	1	149720	Lo	OTHER
𤯈	1	150472	Lo	OTHER
𤺈	1	151176	Lo	OTHER
𤻃	1	151235	Lo	OTHER
𥀁	1	151553	Lo	OTHER
𥖛	1	152987	Lo	OTHER
𥗁	1	153025	Lo	OTHER
𥳉	1	154825	Lo	OTHER
𥵟	1	154975	Lo	OTHER
𦅁	1	155969	Lo	OTHER
𦅷	1	156023	Lo	OTHER
𦇃	1	156099	Lo	OTHER
𦋧	1	156391	Lo	OTHER
𦑥	1	156773	Lo	OTHER
𦓍	1	156877	Lo	OTHER
𦘠	1	157216	Lo	OTHER
𦠏	1	157711	Lo	OTHER
𦡄	1	157764	Lo	OTHER
𦺥	1	159397	Lo	OTHER
𦿀	1	159680	Lo	OTHER
𧄔	1	160020	Lo	OTHER
𧤺	1	162106	Lo	OTHER
𧬅	1	162565	Lo	OTHER
𧳯	1	163055	Lo	OTHER
𧷿	1	163327	Lo	OTHER
𨅓	1	164179	Lo	OTHER
𨟞	1	165854	Lo	OTHER
𨣍	1	166093	Lo	OTHER
𨮿	1	166847	Lo	OTHER
𨲘	1	167064	Lo	OTHER
𨶶	1	167350	Lo	OTHER
𨷄	1	167364	Lo	OTHER
𨼑	1	167697	Lo	OTHER
𩋵	1	168693	Lo	OTHER
𩜼	1	169788	Lo	OTHER
𩤜	1	170268	Lo	OTHER
𩴀	1	171264	Lo	OTHER
𩴟	1	171295	Lo	OTHER
𩼁	1	171777	Lo	OTHER
𪃙	1	172249	Lo	OTHER
𪋏	1	172751	Lo	OTHER
𪋑	1	172753	Lo	OTHER
𪋰	1	172784	Lo	OTHER
𪹶	1	175734	Lo	OTHER
㐯	1	13359	Lo	OTHER
㗍	1	13773	Lo	OTHER
䅨	1	16744	Lo	OTHER
䦭	1	18861	Lo	OTHER
䫝	1	19165	Lo	OTHER
䭯	1	19311	Lo	OTHER
䭰	1	19312	Lo	OTHER
䭱	1	19313	Lo	OTHER
䭲	1	19314	Lo	OTHER
䭳	1	19315	Lo	OTHER
𠝲	1	132978	Lo	OTHER
𢢹	1	141497	Lo	OTHER
𤋭	1	148205	Lo	OTHER
𤧘	1	149976	Lo	OTHER
𤼍	1	151309	Lo	OTHER
𥔡	1	152865	Lo	OTHER
𥗶	1	153078	Lo	OTHER
𧮠	1	162720	Lo	OTHER
𧽂	1	163650	Lo	OTHER
𩠻	1	170043	Lo	OTHER
𩠽	1	170045	Lo	OTHER
𩠾	1	170046	Lo	OTHER
𩠿	1	170047	Lo	OTHER
𩡀	1	170048	Lo	OTHER
𩡃	1	170051	Lo	OTHER
𩡄	1	170052	Lo	OTHER
𩡅	1	170053	Lo	OTHER
𩡈	1	170056	Lo	OTHER
𩡊	1	170058	Lo	OTHER
𩡌	1	170060	Lo	OTHER
𩡎	1	170062	Lo	OTHER
𩡐	1	170064	Lo	OTHER
𩡒	1	170066	Lo	OTHER
𩡓	1	170067	Lo	OTHER
𩡚	1	170074	Lo	OTHER
𩡠	1	170080	Lo	OTHER
𩡡	1	170081	Lo	OTHER
𩡢	1	170082	Lo	OTHER
𩡤	1	170084	Lo	OTHER
𩤹	1	170297	Lo	OTHER
㛥	1	14053	Lo	OTHER
㧺	1	14842	Lo	OTHER
㭼	1	15228	Lo	OTHER
㹺	1	15994	Lo	OTHER
䂿	1	16575	Lo	OTHER
䈋	1	16907	Lo	OTHER
䍝	1	17245	Lo	OTHER
䎓	1	17299	Lo	OTHER
䵬	1	19820	Lo	OTHER
䶁	1	19841	Lo	OTHER
𠄄	1	131332	Lo	OTHER
𠉤	1	131684	Lo	OTHER
𠴲	1	134450	Lo	OTHER
𡌩	1	135977	Lo	OTHER
𢃕	1	139477	Lo	OTHER
𣥾	1	145790	Lo	OTHER
𤿽	1	151549	Lo	OTHER
𦑇	1	156743	Lo	OTHER
𧌏	1	160527	Lo	OTHER
𨌭	1	164653	Lo	OTHER
𨓬	1	165100	Lo	OTHER
𨡍	1	165965	Lo	OTHER
𩎽	1	168893	Lo	OTHER
𩣯	1	170223	Lo	OTHER
𩭣	1	170851	Lo	OTHER
𪂌	1	172172	Lo	OTHER
㮷	1	15287	Lo	OTHER
㴯	1	15663	Lo	OTHER
㸟	1	15903	Lo	OTHER
䭫	1	19307	Lo	OTHER
䭬	1	19308	Lo	OTHER
𠩊	1	133706	Lo	OTHER
𣿉	1	147401	Lo	OTHER
𥿻	1	155643	Lo	OTHER
𦦃	1	158083	Lo	OTHER
𦮂	1	158594	Lo	OTHER
𧊙	1	160409	Lo	OTHER
𨌁	1	164609	Lo	OTHER
𩊝	1	168605	Lo	OTHER
𩠜	1	170012	Lo	OTHER
𩬺	1	170810	Lo	OTHER
𪗷	1	173559	Lo	OTHER
㫀	1	15040	Lo	OTHER
䅛	1	16731	Lo	OTHER
䗉	1	17865	Lo	OTHER
䮖	1	19350	Lo	OTHER
𢃑	1	139473	Lo	OTHER
𣉑	1	143953	Lo	OTHER
𣋎	1	144078	Lo	OTHER
𣮑	1	146321	Lo	OTHER
𥛼	1	153340	Lo	OTHER
𥫅	1	154309	Lo	OTHER
𨍆	1	164678	Lo	OTHER
𪂇	1	172167	Lo	OTHER
𪉨	1	172648	Lo	OTHER
𪛋	1	173771	Lo	OTHER
𣸄	1	146948	Lo	OTHER
𡪴	1	137908	Lo	OTHER
𢳔	1	142548	Lo	OTHER
𣩐	1	146000	Lo	OTHER
𤛝	1	149213	Lo	OTHER
𥀝	1	151581	Lo	OTHER
𧃴	1	159988	Lo	OTHER
𧐴	1	160820	Lo	OTHER
𨟨	1	165864	Lo	OTHER
𨢲	1	166066	Lo	OTHER
𨣡	1	166113	Lo	OTHER
㿢	1	16354	Lo	OTHER
䳟	1	19679	Lo	OTHER
𡪙	1	137881	Lo	OTHER
𢡗	1	141399	Lo	OTHER
𢡰	1	141424	Lo	OTHER
𢢤	1	141476	Lo	OTHER
𣇴	1	143860	Lo	OTHER
𣇵	1	143861	Lo	OTHER
𣊧	1	144039	Lo	OTHER
𤀄	1	147460	Lo	OTHER
𥎒	1	152466	Lo	OTHER
𦁠	1	155744	Lo	OTHER
𧖽	1	161213	Lo	OTHER
𧡜	1	161884	Lo	OTHER
𨞚	1	165786	Lo	OTHER
𨵛	1	167259	Lo	OTHER
𩣶	1	170230	Lo	OTHER
𪂡	1	172193	Lo	OTHER
𫀹	1	176185	Lo	OTHER
𡼒	1	139026	Lo	OTHER
𢅀	1	139584	Lo	OTHER
𢕯	1	140655	Lo	OTHER
𤁡	1	147553	Lo	OTHER
𤂹	1	147641	Lo	OTHER
𤑶	1	148598	Lo	OTHER
𥢏	1	153743	Lo	OTHER
𥨎	1	154126	Lo	OTHER
𦗡	1	157153	Lo	OTHER
𧝓	1	161619	Lo	OTHER
𧰘	1	162840	Lo	OTHER
𧽼	1	163708	Lo	OTHER
𨝸	1	165752	Lo	OTHER
𩀽	1	167997	Lo	OTHER
𪍵	1	172917	Lo	OTHER
𡡖	1	137302	Lo	OTHER
𣩳	1	146035	Lo	OTHER
𥎑	1	152465	Lo	OTHER
𥸢	1	155170	Lo	OTHER
𧖛	1	161179	Lo	OTHER
𧝆	1	161606	Lo	OTHER
𨅔	1	164180	Lo	OTHER
𨼐	1	167696	Lo	OTHER
𩀿	1	167999	Lo	OTHER
𩅨	1	168296	Lo	OTHER
𩻛	1	171739	Lo	OTHER
𪅽	1	172413	Lo	OTHER
𪖼	1	173500	Lo	OTHER
喝	1	64054	Lo	OTHER
褐	1	64096	Lo	OTHER
謁	1	64098	Lo	OTHER
䅧	1	16743	Lo	OTHER
䜾	1	18238	Lo	OTHER
䤃	1	18691	Lo	OTHER
䪦	1	19110	Lo	OTHER
䪧	1	19111	Lo	OTHER
䪨	1	19112	Lo	OTHER
䪩	1	19113	Lo	OTHER
䪪	1	19114	Lo	OTHER
䪫	1	19115	Lo	OTHER
䪬	1	19116	Lo	OTHER
䪭	1	19117	Lo	OTHER
䪮	1	19118	Lo	OTHER
䪯	1	19119	Lo	OTHER
䪰	1	19120	Lo	OTHER
䬓	1	19219	Lo	OTHER
𠗥	1	132581	Lo	OTHER
𠮒	1	134034	Lo	OTHER
𠽪	1	135018	Lo	OTHER
𠿌	1	135116	Lo	OTHER
𡑠	1	136288	Lo	OTHER
𡪟	1	137887	Lo	OTHER
𢉩	1	139881	Lo	OTHER
𢋆	1	139974	Lo	OTHER
𢴠	1	142624	Lo	OTHER
𢾑	1	143249	Lo	OTHER
𣤗	1	145687	Lo	OTHER
𣤣	1	145699	Lo	OTHER
𣽚	1	147290	Lo	OTHER
𤃷	1	147703	Lo	OTHER
𤋾	1	148222	Lo	OTHER
𤟟	1	149471	Lo	OTHER
𤪅	1	150149	Lo	OTHER
𦋫	1	156395	Lo	OTHER
𦺼	1	159420	Lo	OTHER
𦺿	1	159423	Lo	OTHER
𧄕	1	160021	Lo	OTHER
𧗹	1	161273	Lo	OTHER
𧝊	1	161610	Lo	OTHER
𧬣	1	162595	Lo	OTHER
𧮍	1	162701	Lo	OTHER
𧯹	1	162809	Lo	OTHER
𨍑	1	164689	Lo	OTHER
𨙣	1	165475	Lo	OTHER
𩇄	1	168388	Lo	OTHER
𩈴	1	168500	Lo	OTHER
𩐘	1	168984	Lo	OTHER
𩐙	1	168985	Lo	OTHER
𩐜	1	168988	Lo	OTHER
𩐞	1	168990	Lo	OTHER
𩐡	1	168993	Lo	OTHER
𩐣	1	168995	Lo	OTHER
𩐤	1	168996	Lo	OTHER
𩐥	1	168997	Lo	OTHER
𩐦	1	168998	Lo	OTHER
𩐨	1	169000	Lo	OTHER
𩐫	1	169003	Lo	OTHER
𩐭	1	169005	Lo	OTHER
𩐮	1	169006	Lo	OTHER
𩐱	1	169009	Lo	OTHER
𩐲	1	169010	Lo	OTHER
𩐴	1	169012	Lo	OTHER
𩐵	1	169013	Lo	OTHER
𩐶	1	169014	Lo	OTHER
𩐷	1	169015	Lo	OTHER
𩐸	1	169016	Lo	OTHER
𩐹	1	169017	Lo	OTHER
𩐺	1	169018	Lo	OTHER
𩐻	1	169019	Lo	OTHER
𩐾	1	169022	Lo	OTHER
𩑁	1	169025	Lo	OTHER
𩑂	1	169026	Lo	OTHER
𩑃	1	169027	Lo	OTHER
𩑇	1	169031	Lo	OTHER
𩑈	1	169032	Lo	OTHER
𩑉	1	169033	Lo	OTHER
𩑊	1	169034	Lo	OTHER
𩪢	1	170658	Lo	OTHER
𩪣	1	170659	Lo	OTHER
𩯈	1	170952	Lo	OTHER
𩹎	1	171598	Lo	OTHER
𪔧	1	173351	Lo	OTHER
𪛏	1	173775	Lo	OTHER
䖁	1	17793	Lo	OTHER
䗷	1	17911	Lo	OTHER
𩁈	1	168008	Lo	OTHER
𫔪	1	177450	Lo	OTHER
𩺿	1	171711	Lo	OTHER
䔔	1	17684	Lo	OTHER
𥸜	1	155164	Lo	OTHER
㫯	1	15087	Lo	OTHER
㘛	1	13851	Lo	OTHER
䆍	1	16781	Lo	OTHER
䌬	1	17196	Lo	OTHER
䡁	1	18497	Lo	OTHER
䪊	1	19082	Lo	OTHER
䮾	1	19390	Lo	OTHER
𠑙	1	132185	Lo	OTHER
𡃡	1	135393	Lo	OTHER
𡾩	1	139177	Lo	OTHER
𢤱	1	141617	Lo	OTHER
𢤲	1	141618	Lo	OTHER
𤼃	1	151299	Lo	OTHER
𥸉	1	155145	Lo	OTHER
𦌼	1	156476	Lo	OTHER
𦒮	1	156846	Lo	OTHER
𦪽	1	158397	Lo	OTHER
𦪿	1	158399	Lo	OTHER
𧟟	1	161759	Lo	OTHER
𧮩	1	162729	Lo	OTHER
𨇘	1	164312	Lo	OTHER
𨏠	1	164832	Lo	OTHER
𨳁	1	167105	Lo	OTHER
𨳅	1	167109	Lo	OTHER
𩟭	1	169965	Lo	OTHER
𩰀	1	171008	Lo	OTHER
𪈗	1	172567	Lo	OTHER
𪎁	1	172929	Lo	OTHER
𪐖	1	173078	Lo	OTHER
𪔷	1	173367	Lo	OTHER
𪚑	1	173713	Lo	OTHER
𪚒	1	173714	Lo	OTHER
